Wang Chung
8207677 10925
5258813 10925
6570045 10925
2703677 10925
4670781 10925
3950397 10925
3164733 10925
2641213 10925
5918269 10925
7885117 10925
5581117 11050
4991805 11050
6695741 11050
8531517 11050
3092541 11050
4208445 11050
4929597 11050
3095101 11050
7420477 11050
6897469 11050
8340541 11050
2704701 11050
5654077 11050
4016189 11050
3492413 11050
7555901 11050
8343357 11050
4335933 11069
7809341 11069
3746621 11069
5450557 11069
7286333 11069
8140349 11069
2963261 11069
3684413 11069
6175293 11069
5652285 11069
7095357 11069
8471613 11069
4408893 11069
2771005 11069
6310717 11069
7098173 11069
5187901 11386
6434365 11386
5713725 11386
3944509 11386
8140349 11386
3947581 11386
4537661 11386
4996413 11386
6897213 11386
5848893 11386
3360061 11386
7292989 11386
3625277 11386
4335933 11399
5582397 11399
8859197 11399
4861757 11399
3092541 11399
7288381 11399
8402493 11399
3095613 11399
3685693 11399
4144445 11399
6045245 11399
4996925 11399
2508093 11399
6441021 11399
2773309 11399
3483965 11412
4730429 11412
8007229 11412
4009789 11412
6436413 11412
7550525 11412
8338493 11412
2833725 11412
3292477 11412
5193277 11412
4144957 11412
5589053 11412
5189181 11455
3618365 11455
4732477 11455
7419965 11455
5520445 11455
7879741 11455
6176061 11455
6831421 11455
7356989 11455
8733501 11455
2771005 11455
8858941 11462
4730429 11462
3159613 11462
4273725 11462
6961213 11462
5061693 11462
7420989 11462
5717309 11462
6372669 11462
6898237 11462
8274749 11462
3157309 11549
7155005 11549
6435645 11549
5125181 11549
7878205 11549
8338493 11549
6766141 11549
2573117 11549
5785661 11549
4344381 11549
3820349 11549
2501949 11559
6499645 11559
8400701 11559
5780285 11559
4469821 11559
7222845 11559
7683133 11559
8535357 11559
6110781 11559
5130301 11559
3689021 11559
3164989 11559
8539453 11559
8792381 11689
6499645 11689
2502205 11689
8203837 11689
3354429 11689
5190461 11689
7288637 11689
3225661 11689
4407101 11689
5717821 11689
8404797 11689
5129021 11689
6505789 11689
7161917 11689
7620925 11689
8210749 11689
8530237 11871
2960701 11871
3485245 11871
6370109 11871
8074813 11871
4994877 11871
5651261 11871
3030077 11871
3685693 11871
7684925 11871
2507837 11871
6374973 11871
5196605 11871
3689789 11871
4860221 11927
7940669 11927
5713469 11927
2700093 11927
4404797 11927
5389373 11927
6044733 11927
8339005 11927
7356733 11927
4014909 11927
8864829 11927
5326141 11927
2704957 11927
5328957 11927
2567230 308
8138302 308
7156286 308
3356222 308
2570046 308
4537150 308
5258302 308
8404030 308
5979454 308
2573374 308
7161150 308
7752254 308
3230526 308
5786686 308
4476222 308
8473918 308
7163454 308
2576446 308
6237246 465
4927038 465
6762046 465
8465982 465
3815230 465
4865086 465
5454910 465
2768702 465
7356990 465
3490878 465
4738366 465
6049086 465
8670526 465
7360062 465
3756606 465
3550270 668
5254718 668
6958654 668
7550782 668
2899006 668
3423550 668
4078910 668
8470334 668
5849150 668
4604478 668
5194814 668
3885886 668
3230782 668
2706750 668
5197374 668
8736318 668
3550782 1014
4140606 1014
4795966 1014
7351870 1014
8138302 1014
6175038 1014
2898494 1014
4865342 1014
7552574 1014
8209214 1014
2901310 1014
4146494 1014
6243646 1014
6899006 1014
4934974 1014
8867390 1014
5525566 1014
6312254 1014
5909310 1129
3747390 1129
6434366 1129
8007230 1129
2701118 1129
6633790 1129
7747902 1129
4602430 1129
7223870 1129
3292222 1129
4013374 1129
8536638 1129
6309182 1129
7226686 1129
7816510 1129
3427390 1129
4083006 1129
2633278 1359
5254718 1359
6238014 1359
3944510 1359
7811646 1359
8795966 1359
2964030 1359
4013886 1359
5848894 1359
6570046 1359
5259582 1359
7487806 1359
3623998 1359
4148542 1359
7294526 1359
4738878 1359
6049598 1359
5394494 1359
8409662 1359
3354174 1631
5647934 1631
6630974 1631
8007230 1631
8859198 1631
5125950 1631
5912382 1631
6371134 1631
3291710 1631
4536894 1631
7814462 1631
7160382 1631
2508094 1631
4539710 1631
5522750 1631
3229502 1631
7490878 1631
8540478 1631
2764350 1791
4533822 1791
5254718 1791
5779006 1791
6237758 1791
7155262 1791
8859198 1791
3226174 1791
4537150 1791
2702654 1791
7488062 1791
4539710 1791
5981502 1791
6702398 1791
3230526 1791
2706494 1791
7425086 1791
3812414 2285
5516862 2285
8072766 2285
2897726 2285
4078910 2285
6307390 2285
5259070 2285
8340286 2285
3754046 2285
4999486 2285
6377534 2285
3953214 2285
8016446 2285
3616318 2381
4402750 2381
5320254 2381
8007230 2381
7222078 2381
2635582 2381
4406846 2381
5127998 2381
7946558 2381
7160638 2381
2835774 2381
4083006 2381
6049086 2381
5328446 2381
3559486 2381
8213054 2381
3616318 2448
6959166 2448
8270142 2448
2831166 2448
8794942 2448
5716030 2448
6241342 2448
8142142 2448
3555646 2448
7553598 2448
2769726 2448
8865342 2448
6440766 2448
5524030 2448
7818302 2448
3822142 2448
6368830 2593
7155262 2593
4534334 2593
3487550 2593
6437438 2593
7552318 2593
3948606 2593
5063742 2593
7164222 2593
3887678 2593
4936254 2593
8737342 2593
2764606 2755
8204350 2755
6763582 2755
4732222 2755
3290686 2755
3946046 2755
7224382 2755
7879998 2755
8469822 2755
2637886 2755
6899262 2755
4736830 2755
8080446 2755
2837822 2755
7810110 2954
3550782 2954
5386046 2954
7156286 2954
2438462 2954
8470078 2954
3620926 2954
7160126 2954
2704702 2954
7882046 2954
5459262 2954
3755838 2954
8802878 2954
8334910 3083
5320766 3083
2963006 3083
3553086 3083
7486270 3083
6636094 3083
7946814 3083
3097918 3083
4080958 3083
7423806 3083
3427902 3083
4017726 3083
6639166 3083
3615294 3331
3092030 3331
7418686 3331
5649982 3331
6175806 3331
6831166 3331
7486782 3331
3555134 3331
8863806 3331
7685694 3331
7031870 3331
4149822 3331
5198398 3331
2959934 3341
2436670 3341
6763326 3341
4994622 3341
5520446 3341
6175806 3341
6831422 3341
2899774 3341
8208446 3341
7030334 3341
6376510 3341
3494462 3341
4543038 3341
7089726 3715
4796222 3715
6238014 3715
5978942 3715
2702398 3715
3357758 3715
7814718 3715
6570046 3715
4932414 3715
7291966 3715
6442046 3715
2837822 3715
5647678 3834
8335166 3834
6632510 3834
7550270 3834
3683902 3834
2767166 3834
5519678 3834
8208446 3834
5456702 3834
4015166 3834
2901310 3834
3360062 3834
6506046 3834
7620414 3834
8343102 3834
5459774 3834
4870206 3834
3953214 3834
3287870 4096
4140606 4096
8203838 4096
5910590 4096
7878718 4096
4667710 4096
5913150 4096
3357758 4096
4013118 4096
4801854 4096
6833470 4096
4082750 4096
3296574 4096
5918782 4096
8540222 4096
2445886 4096
7089470 4377
2502462 4377
5910590 4377
8532286 4377
3355710 4377
4011070 4377
7747902 4377
5913150 4377
6700350 4377
2440766 4377
4603966 4377
3621182 4377
8668478 4377
7228734 4377
4017726 4377
3297086 4377
8540222 4377
4664638 4414
7417406 4414
3485758 4414
6107454 4414
8729150 4414
5323070 4414
3488318 4414
7092798 4414
4275518 4414
8011326 4414
6243646 4414
6702398 4414
7292222 4414
4803902 4414
6115390 4414
8662078 4536
5058366 4536
7352382 4536
3355198 4536
7878462 4536
2833214 4536
6438206 4536
8731966 4536
4865854 4536
3360062 4536
7619902 4536
5983550 4536
4804414 4536
4018238 4536
2904382 4536
3363134 4536
7810110 5281
3354174 5281
4468286 5281
7089726 5281
5451582 5281
8466494 5281
7814206 5281
3292734 5281
5324606 5281
4604222 5281
8799294 5281
6636862 5281
5197374 5281
7163454 5281
7818814 5281
4608318 5281
8671806 5281
4533310 5331
3812926 5331
8662590 5331
5189694 5331
5976126 5331
8140606 5331
4537406 5331
7159102 5331
5522494 5331
3360062 5331
6507326 5331
7228734 5331
8670526 5331
3886654 5331
4542014 5331
5395006 5331
2960958 5490
4402750 5490
5320254 5490
7548734 5490
8139838 5490
6567486 5490
6108990 5490
3947070 5490
3030590 5490
3949374 5490
7685438 5490
8144190 5490
8799550 5490
5523006 5490
6702654 5490
6048062 5490
3165502 5490
3747390 5500
4664894 5500
6893374 5500
7484478 5500
5912126 5500
5453630 5500
8599614 5500
3291710 5500
8667454 5500
3294014 5500
7030078 5500
7488830 5500
8144190 5500
4867646 5500
6047294 5500
5392702 5500
2510142 5500
8867390 5500
7745086 5536
8465982 5536
4534078 5536
5125182 5536
3552830 5536
3094334 5536
6240318 5536
7945790 5536
6308158 5536
4670782 5536
5129534 5536
5784894 5536
7095614 5536
2508350 5536
3687998 5536
3033406 5536
6508094 5536
6565438 5657
4208190 5657
5715774 5657
8796990 5657
6241342 5657
6831166 5657
7748670 5657
2768190 5657
3227966 5657
5523006 5657
3492670 5657
4148030 5657
6901054 5657
5067326 5657
2829630 5812
6696510 5812
7155262 5812
5518910 5812
8009790 5812
6569022 5812
4603454 5812
3359038 5812
7815486 5812
3883582 5812
5456958 5812
8275518 5812
7228990 5812
4608062 5812
5526078 5812
6443582 5812
2567742 5882
6041150 5882
4534078 5882
7155518 5882
8073022 5882
3422270 5882
4668734 5882
5324094 5882
5914686 5882
6570046 5882
3227966 5882
3687998 5882
7817534 5882
7228734 5882
2641470 5882
5852990 5882
4804926 5882
4664638 6042
5844542 6042
6958654 6042
5256766 6042
7812926 6042
8468542 6042
2636862 6042
3423550 6042
4670782 6042
3753790 6042
7883070 6042
2641470 6042
4804414 6042
3550270 6298
3092030 6298
7483454 6298
8335422 6298
4862270 6298
5910846 6298
3554366 6298
6175806 6298
4209982 6298
5586238 6298
6831422 6298
4865598 6298
7421502 6298
7424062 6298
8538174 6298
5654846 6298
3558974 6298
8662590 6321
5976126 6321
6828094 6321
3354942 6321
4403518 6321
7614782 6321
4668478 6321
2702654 6321
4078910 6321
5324094 6321
3358270 6321
5914174 6321
5916734 6321
7030846 6321
4147518 6321
7751998 6321
5320254 6372
5910078 6372
6565438 6372
2633790 6372
3485758 6372
4272446 6372
8664894 6372
2571838 6372
7749438 6372
6047294 6372
2574398 6372
3688510 6372
4409662 6372
8603966 6372
2764350 6411
3354174 6411
4009534 6411
6108990 6411
6895422 6411
7682622 6411
5193534 6411
3491390 6411
6048062 6411
6173246 6555
7418430 6555
8861246 6555
4536382 6555
6503742 6555
2768446 6555
3292734 6555
6963006 6555
5914942 6555
6965566 6555
7620926 6555
3820350 6555
4737854 6555
5452350 6566
6697534 6566
8140350 6566
8795966 6566
3815486 6566
5782846 6566
2571838 6566
6242110 6566
5194046 6566
6244670 6566
6900030 6566
8342078 6566
3099454 6566
4016958 6566
4207166 6585
5452350 6585
6895166 6585
7550782 6585
2570302 6585
8009790 6585
4537662 6585
8470078 6585
4996926 6585
3948862 6585
4999486 6585
5654846 6585
8210750 6585
7096894 6585
2771774 6585
3420734 6597
4665918 6597
6108734 6597
6764350 6597
7223358 6597
3751230 6597
7683646 6597
4210494 6597
3162430 6597
8405566 6597
4213054 6597
4868414 6597
7424318 6597
6310462 6597
2896446 6605
4141630 6605
5584446 6605
6240062 6605
6699070 6605
3226942 6605
7159358 6605
3686206 6605
2638142 6605
7881278 6605
3688766 6605
4344126 6605
6900030 6605
5786174 6605
5189182 6714
5844798 6714
4469054 6714
7157822 6714
3882046 6714
6438206 6714
5258814 6714
2703678 6714
4800830 6714
7029822 6714
8537918 6714
7818814 6714
2576446 6714
4018750 6714
4674110 6714
7295550 6714
4140606 6794
8793662 6794
7025214 6794
4667198 6794
6436670 6794
7747390 6794
5978174 6794
7881278 6794
4801854 6794
5260606 6794
6112574 6794
3295038 6794
7227454 6794
3885630 6794
2575934 6794
7950654 6794
7088702 7128
4338238 7128
4340798 7128
5913662 7128
3095870 7128
5194558 7128
7161150 7128
4343358 7128
3033150 7128
5197118 7128
6378046 7128
7033406 7128
5516094 7495
4205630 7495
6434366 7495
3093310 7495
2634814 7495
6829886 7495
4406846 7495
5389886 7495
6176318 7495
6636606 7495
3097918 7495
7554366 7495
2639422 7495
5523518 7495
4017726 7495
4673342 7495
7295038 7495
4992574 7562
5713470 7562
8335166 7562
6436158 7562
2438974 7562
5651518 7562
8405054 7562
4539198 7562
3163454 7562
6637886 7562
7620926 7562
8277054 7562
4804158 7562
2904126 7562
4009534 7577
4730430 7577
8138302 7577
7352126 7577
5453118 7577
4668478 7577
7422014 7577
3556158 7577
5654846 7577
6637886 7577
7294014 7577
3821118 7577
3223102 7589
3943998 7589
7351870 7589
8465982 7589
6565694 7589
4666686 7589
3882046 7589
8142654 7589
6635582 7589
2769726 7589
4868414 7589
5851454 7589
6507582 7589
8146238 7589
3034686 7589
3746366 7748
4730430 7748
8597054 7748
7155518 7748
6438462 7748
3686462 7748
5784382 7748
7423294 7748
3163710 7748
4409406 7748
6573374 7748
8670526 7748
2641470 7748
3362878 7748
3821630 7748
4870718 7748
2829886 7846
3354686 7846
4599870 7846
5976382 7846
7221566 7846
5322302 7846
7289406 7846
7945278 7846
4604478 7846
3296318 7846
6573374 7846
8015166 7846
5394238 7846
3419966 8007
5255486 8007
6042686 8007
8795710 8007
6830910 8007
7945278 8007
5520702 8007
2702910 8007
3227198 8007
4538174 8007
6047038 8007
7226686 8007
8865598 8007
3821630 8007
8016446 8007
7876158 8033
3551550 8033
4338750 8033
7091774 8033
5126974 8033
6241342 8033
3816766 8033
2834238 8033
7947326 8033
4343102 8033
5522750 8033
7161662 8033
6312510 8033
6893118 8048
7941694 8048
2568510 8048
3355710 8048
6108734 8048
4143934 8048
8600382 8048
5258302 8048
2833726 8048
6964286 8048
3360062 8048
4539710 8048
8078654 8048
6178622 8048
5329470 8048
6368830 8056
7417406 8056
2831422 8056
5584446 8056
3619646 8056
8076094 8056
4734014 8056
6439998 8056
2835774 8056
4015422 8056
7554366 8056
5654334 8056
4805182 8056
5320254 8219
6958654 8219
4469310 8219
7813182 8219
2833470 8219
4669758 8219
5128510 8219
3949374 8219
6112318 8219
6964286 8219
2706238 8219
5853758 8219
7482686 8749
3223102 8749
3747390 8749
7941694 8749
5189438 8749
5846590 8749
6502462 8749
7355198 8749
4603710 8749
5849918 8749
5194814 8749
7424318 8749
8800830 8749
2641214 8749
3820862 8749
3232062 8749
4674110 8749
2502974 9090
6172990 9090
8794430 9090
7287358 9090
7290942 9090
8667454 9090
2509118 9090
5130558 9090
7883070 9090
8606014 9090
6304062 9826
3683390 9826
4142142 9826
3423550 9826
4406846 9826
7618366 9826
6308158 9826
2703934 9826
4998206 9826
7030078 9826
8277310 9826
3166782 9826
3691070 9826
8072766 9893
5848638 9893
3227454 9893
4800318 9893
2639166 9893
7161150 9893
3886398 9893
4869438 9893
7884094 9893
8867134 9893
7163710 9893
3288638 9982
7548734 9982
8074302 9982
6633790 9982
3226942 9982
7816766 9982
5916734 9982
6637630 9982
4147774 9982
3034430 9982
4607294 9982
6040126 10336
4861502 10336
8203838 10336
7089982 10336
8859710 10336
5780798 10336
3553086 10336
7158590 10336
4471870 10336
5193022 10336
8601918 10336
3490878 10336
7227198 10336
6442046 10336
8670270 10336
7622974 10336
2576958 10336
3691070 10336
4411966 10336
2632766 10885
4795710 10885
4271678 10885
7876926 10885
8532286 10885
6633278 10885
4143678 10885
4667966 10885
2637118 10885
7880254 10885
5325118 10885
7292222 10885
6571838 10885
5786174 10885
4148030 10885
4672574 10885
2641214 10885
5262654 10885
8539710 10885
7940926 11005
5254206 11005
3092030 11005
6041662 11005
7157566 11005
7878718 11005
6044222 11005
3554366 11005
2964798 11005
4209982 11005
5653822 11005
8603198 11005
6965310 11005
6441534 11005
5328958 11005
2642238 11005
2632254 11326
4599358 11326
6106686 11326
7876670 11326
2702398 11326
3357758 11326
7879742 11326
3947838 11326
4799806 11326
5651774 11326
8469822 11326
7292222 11326
2837822 11326
4738366 11326
5262910 11326
3952702 11326
7557438 11326
8868414 11326
6958398 11491
2829886 11491
5060670 11491
3161150 11491
5520446 11491
3816766 11491
4472126 11491
4997694 11491
6374206 11491
8145470 11491
7621438 11491
3550270 11652
4927038 11652
5779262 11652
7615294 11652
5650494 11652
2440510 11652
4341566 11652
6831934 11652
8142654 11652
7553854 11652
3621950 11652
2444606 11652
3232062 11652
4477502 11652
8475198 11652
5517118 12054
4272702 12054
6567486 12054
4865342 12054
5980222 12054
4212030 12054
3557438 12054
4934974 12054
6378046 12054
3223358 12089
4273726 12089
2571582 12089
3686462 12089
2641214 12089
4084286 12089
3484735 507
4009535 507
5713471 507
6893119 507
8534079 507
2702399 507
4604479 507
8536895 507
6571327 507
7226943 507
3296575 507
5918015 507
8539455 507
4607551 507
7230015 507
5581887 797
6630463 797
4402751 797
2831935 797
7550783 797
6633791 797
4144191 797
8010815 797
8666175 797
4799807 797
5520703 797
6636863 797
6114367 797
4017727 797
6639423 797
3035455 797
7819839 797
8400447 1420
8859199 1420
3813951 1420
7878207 1420
4798271 1420
5323839 1420
5979199 1420
2572351 1420
3490111 1420
8209727 1420
5524543 1420
3296831 1420
6508351 1420
4411967 1420
6565439 1448
7024191 1448
6043199 1448
2963263 1448
8664895 1448
3488831 1448
4144191 1448
6374719 1448
8144191 1448
3689535 1448
4673343 1448
2576959 1448
4075071 2082
2700863 2082
8074815 2082
3487551 2082
6502975 2082
4013375 2082
4668735 2082
5389631 2082
2638655 2082
6505791 2082
5197631 2082
6508863 2082
2773823 2082
2829887 2365
4664895 2365
5451327 2365
6368831 2365
8270655 2365
3684159 2365
5455423 2365
6176575 2365
3097407 2365
8209215 2365
3884351 2365
5131583 2365
7097663 2365
6377023 2365
4608063 2365
2773567 2365
2895423 2459
8728127 2459
6238271 2459
7549247 2459
8074047 2459
4995135 2459
5520447 2459
7421247 2459
8797759 2459
2834751 2459
6832703 2459
8144447 2459
5719871 2459
4803135 2459
7097407 2459
3101247 2459
6696511 3385
7942207 3385
3879743 3385
2636863 3385
3292223 3385
3947839 3385
5324863 3385
6505535 3385
4146751 3385
3492927 3385
8604735 3385
3812415 4610
6433855 4610
5516863 4610
2502719 4610
8205887 4610
3028799 4610
6437183 4610
5126719 4610
3882303 4610
5782847 4610
8471359 4610
7947327 4610
2770239 4610
6573375 4610
4149823 4610
8213055 4610
8858687 4773
6958911 4773
7942207 4773
2896959 4773
5781055 4773
3618879 4773
8862015 4773
6372415 4773
7553599 4773
2639167 4773
6636863 4773
8865087 4773
5523263 4773
7163199 4773
7884351 4773
4018751 4773
3157567 4941
6237759 4941
7220799 4941
8793663 4941
2437951 4941
8206143 4941
3489087 4941
6176063 4941
8667199 4941
7881791 4941
4867391 4941
7292735 4941
2445887 4941
3363391 4941
7295551 4941
7819839 4941
5123903 5094
8073535 5094
4338239 5094
3814719 5094
5649727 5094
7157567 5094
3356735 5094
8272959 5094
4669247 5094
7356479 5094
5457471 5094
2836287 5094
3884863 5094
3361343 5094
7556415 5094
5001535 5094
8868159 5094
6902335 5094
6116159 5094
4468287 5165
7614271 5165
3420479 5165
8205375 5165
2504511 5165
3619903 5165
4865087 5165
4406591 5165
7618111 5165
2703423 5165
6899263 5165
8209983 5165
6376511 5165
2903359 5165
4869951 5165
4215103 5165
2501695 5362
6630975 5362
3158079 5362
3944511 5362
6108991 5362
2505791 5362
5127487 5362
7290175 5362
8404543 5362
3490879 5362
7358527 5362
4475711 5362
8407871 5362
5197119 5362
6638911 5362
2510399 5362
3363391 5362
3157567 5523
8597055 5523
5386047 5523
5977151 5523
4404799 5523
3946303 5523
7092287 5523
8797759 5523
7160127 5523
5522751 5523
5981503 5523
6636863 5523
7947583 5523
3360319 5523
4539967 5523
3885375 5523
7360063 5523
